simulation_id,timestamp,success,error,mass_variation_percent,cd_multiplier,thrust_scale,cg_offset_m
sim_000087,2025-10-30T18:08:15.103237,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,1.05,-0.03
sim_000088,2025-10-30T18:08:15.103256,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,1.05,0
sim_000089,2025-10-30T18:08:15.103278,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,1.05,0.03
sim_000090,2025-10-30T18:08:15.103301,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,0.95,-0.03
sim_000091,2025-10-30T18:08:15.103321,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,0.95,0
sim_000092,2025-10-30T18:08:15.103340,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,0.95,0.03
sim_000093,2025-10-30T18:08:15.103360,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.0,-0.03
sim_000094,2025-10-30T18:08:15.103379,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.0,0
sim_000095,2025-10-30T18:08:15.103396,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.0,0.03
sim_000096,2025-10-30T18:08:15.103415,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.05,-0.03
sim_000097,2025-10-30T18:08:15.103432,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.05,0
sim_000098,2025-10-30T18:08:15.103449,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.05,0.03
sim_000099,2025-10-30T18:08:15.103469,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,0.95,-0.03
sim_000100,2025-10-30T18:08:15.103487,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,0.95,0
sim_000101,2025-10-30T18:08:15.103504,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,0.95,0.03
sim_000102,2025-10-30T18:08:15.103521,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.0,-0.03
sim_000103,2025-10-30T18:08:15.103539,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.0,0
sim_000104,2025-10-30T18:08:15.103555,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.0,0.03
sim_000105,2025-10-30T18:08:15.103572,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.05,-0.03
sim_000106,2025-10-30T18:08:15.103590,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.05,0
sim_000107,2025-10-30T18:08:15.103607,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.05,0.03
sim_000108,2025-10-30T18:08:15.103624,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,0.95,-0.03
sim_000109,2025-10-30T18:08:15.103644,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,0.95,0
sim_000110,2025-10-30T18:08:15.103662,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,0.95,0.03
sim_000111,2025-10-30T18:08:15.103679,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,1.0,-0.03
sim_000112,2025-10-30T18:08:15.103697,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,1.0,0
sim_000113,2025-10-30T18:08:15.103716,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,1.0,0.03
sim_000114,2025-10-30T18:08:15.103734,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,1.05,-0.03
sim_000115,2025-10-30T18:08:15.103753,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,1.05,0
sim_000116,2025-10-30T18:08:15.103770,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,1.05,0.03
sim_000117,2025-10-30T18:08:15.103787,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,0.95,-0.03
sim_000118,2025-10-30T18:08:15.103804,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,0.95,0
sim_000119,2025-10-30T18:08:15.103824,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,0.95,0.03
sim_000120,2025-10-30T18:08:15.103841,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,1.0,-0.03
sim_000121,2025-10-30T18:08:15.103859,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,1.0,0
sim_000122,2025-10-30T18:08:15.103876,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,1.0,0.03
sim_000123,2025-10-30T18:08:15.103893,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,1.05,-0.03
sim_000124,2025-10-30T18:08:15.103909,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,1.05,0
sim_000125,2025-10-30T18:08:15.103926,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,1.05,0.03
sim_000126,2025-10-30T18:08:15.103944,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,0.95,-0.03
sim_000127,2025-10-30T18:08:15.103961,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,0.95,0
sim_000128,2025-10-30T18:08:15.103978,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,0.95,0.03
sim_000129,2025-10-30T18:08:15.103998,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,1.0,-0.03
sim_000130,2025-10-30T18:08:15.104015,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,1.0,0
sim_000131,2025-10-30T18:08:15.104032,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,1.0,0.03
sim_000132,2025-10-30T18:08:15.104049,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,1.05,-0.03
sim_000133,2025-10-30T18:08:15.104067,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,1.05,0
sim_000134,2025-10-30T18:08:15.104084,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,1.05,0.03
sim_000135,2025-10-30T18:08:15.104101,False,type object 'Rocket' has no attribute 'from_ork',5,0.9,0.95,-0.03
sim_000136,2025-10-30T18:08:15.104119,False,type object 'Rocket' has no attribute 'from_ork',5,0.9,0.95,0
sim_000137,2025-10-30T18:08:15.104136,False,type object 'Rocket' has no attribute 'from_ork',5,0.9,0.95,0.03
sim_000138,2025-10-30T18:08:15.104154,False,type object 'Rocket' has no attribute 'from_ork',5,0.9,1.0,-0.03
sim_000139,2025-10-30T18:08:15.104174,False,type object 'Rocket' has no attribute 'from_ork',5,0.9,1.0,0
sim_000140,2025-10-30T18:08:15.104193,False,type object 'Rocket' has no attribute 'from_ork',5,0.9,1.0,0.03
sim_000141,2025-10-30T18:08:15.104211,False,type object 'Rocket' has no attribute 'from_ork',5,0.9,1.05,-0.03
sim_000142,2025-10-30T18:08:15.104229,False,type object 'Rocket' has no attribute 'from_ork',5,0.9,1.05,0
sim_000143,2025-10-30T18:08:15.104248,False,type object 'Rocket' has no attribute 'from_ork',5,0.9,1.05,0.03
sim_000144,2025-10-30T18:08:15.104267,False,type object 'Rocket' has no attribute 'from_ork',5,0.95,0.95,-0.03
sim_000145,2025-10-30T18:08:15.104285,False,type object 'Rocket' has no attribute 'from_ork',5,0.95,0.95,0
sim_000146,2025-10-30T18:08:15.104307,False,type object 'Rocket' has no attribute 'from_ork',5,0.95,0.95,0.03
sim_000147,2025-10-30T18:08:15.104325,False,type object 'Rocket' has no attribute 'from_ork',5,0.95,1.0,-0.03
sim_000148,2025-10-30T18:08:15.104344,False,type object 'Rocket' has no attribute 'from_ork',5,0.95,1.0,0
sim_000149,2025-10-30T18:08:15.104364,False,type object 'Rocket' has no attribute 'from_ork',5,0.95,1.0,0.03
sim_000150,2025-10-30T18:08:15.104383,False,type object 'Rocket' has no attribute 'from_ork',5,0.95,1.05,-0.03
sim_000151,2025-10-30T18:08:15.104402,False,type object 'Rocket' has no attribute 'from_ork',5,0.95,1.05,0
sim_000152,2025-10-30T18:08:15.104421,False,type object 'Rocket' has no attribute 'from_ork',5,0.95,1.05,0.03
sim_000153,2025-10-30T18:08:15.104439,False,type object 'Rocket' has no attribute 'from_ork',5,1.0,0.95,-0.03
sim_000154,2025-10-30T18:08:15.104457,False,type object 'Rocket' has no attribute 'from_ork',5,1.0,0.95,0
sim_000155,2025-10-30T18:08:15.104475,False,type object 'Rocket' has no attribute 'from_ork',5,1.0,0.95,0.03
sim_000156,2025-10-30T18:08:15.104492,False,type object 'Rocket' has no attribute 'from_ork',5,1.0,1.0,-0.03
sim_000157,2025-10-30T18:08:15.104510,False,type object 'Rocket' has no attribute 'from_ork',5,1.0,1.0,0
sim_000158,2025-10-30T18:08:15.104526,False,type object 'Rocket' has no attribute 'from_ork',5,1.0,1.0,0.03
sim_000159,2025-10-30T18:08:15.104546,False,type object 'Rocket' has no attribute 'from_ork',5,1.0,1.05,-0.03
sim_000160,2025-10-30T18:08:15.104564,False,type object 'Rocket' has no attribute 'from_ork',5,1.0,1.05,0
sim_000161,2025-10-30T18:08:15.104581,False,type object 'Rocket' has no attribute 'from_ork',5,1.0,1.05,0.03
sim_000162,2025-10-30T18:08:15.104599,False,type object 'Rocket' has no attribute 'from_ork',5,1.05,0.95,-0.03
sim_000163,2025-10-30T18:08:15.104616,False,type object 'Rocket' has no attribute 'from_ork',5,1.05,0.95,0
sim_000164,2025-10-30T18:08:15.104634,False,type object 'Rocket' has no attribute 'from_ork',5,1.05,0.95,0.03
sim_000165,2025-10-30T18:08:15.104652,False,type object 'Rocket' has no attribute 'from_ork',5,1.05,1.0,-0.03
sim_000166,2025-10-30T18:08:15.104669,False,type object 'Rocket' has no attribute 'from_ork',5,1.05,1.0,0
sim_000167,2025-10-30T18:08:15.104687,False,type object 'Rocket' has no attribute 'from_ork',5,1.05,1.0,0.03
sim_000168,2025-10-30T18:08:15.104704,False,type object 'Rocket' has no attribute 'from_ork',5,1.05,1.05,-0.03
sim_000169,2025-10-30T18:08:15.104725,False,type object 'Rocket' has no attribute 'from_ork',5,1.05,1.05,0
sim_000170,2025-10-30T18:08:15.104743,False,type object 'Rocket' has no attribute 'from_ork',5,1.05,1.05,0.03
sim_000171,2025-10-30T18:08:15.104762,False,type object 'Rocket' has no attribute 'from_ork',5,1.1,0.95,-0.03
sim_000172,2025-10-30T18:08:15.104780,False,type object 'Rocket' has no attribute 'from_ork',5,1.1,0.95,0
sim_000173,2025-10-30T18:08:15.104798,False,type object 'Rocket' has no attribute 'from_ork',5,1.1,0.95,0.03
sim_000174,2025-10-30T18:08:15.104815,False,type object 'Rocket' has no attribute 'from_ork',5,1.1,1.0,-0.03
sim_000175,2025-10-30T18:08:15.104832,False,type object 'Rocket' has no attribute 'from_ork',5,1.1,1.0,0
sim_000176,2025-10-30T18:08:15.104850,False,type object 'Rocket' has no attribute 'from_ork',5,1.1,1.0,0.03
sim_000177,2025-10-30T18:08:15.104867,False,type object 'Rocket' has no attribute 'from_ork',5,1.1,1.05,-0.03
sim_000178,2025-10-30T18:08:15.104884,False,type object 'Rocket' has no attribute 'from_ork',5,1.1,1.05,0
sim_000179,2025-10-30T18:08:15.104904,False,type object 'Rocket' has no attribute 'from_ork',5,1.1,1.05,0.03
sim_000180,2025-10-30T18:08:15.104922,False,type object 'Rocket' has no attribute 'from_ork',10,0.9,0.95,-0.03
sim_000181,2025-10-30T18:08:15.104939,False,type object 'Rocket' has no attribute 'from_ork',10,0.9,0.95,0
sim_000182,2025-10-30T18:08:15.104957,False,type object 'Rocket' has no attribute 'from_ork',10,0.9,0.95,0.03
sim_000183,2025-10-30T18:08:15.104974,False,type object 'Rocket' has no attribute 'from_ork',10,0.9,1.0,-0.03
sim_000184,2025-10-30T18:08:15.104991,False,type object 'Rocket' has no attribute 'from_ork',10,0.9,1.0,0
sim_000185,2025-10-30T18:08:15.105008,False,type object 'Rocket' has no attribute 'from_ork',10,0.9,1.0,0.03
sim_000186,2025-10-30T18:08:15.105025,False,type object 'Rocket' has no attribute 'from_ork',10,0.9,1.05,-0.03
sim_000187,2025-10-30T18:08:15.105043,False,type object 'Rocket' has no attribute 'from_ork',10,0.9,1.05,0
sim_000188,2025-10-30T18:08:15.105060,False,type object 'Rocket' has no attribute 'from_ork',10,0.9,1.05,0.03
sim_000189,2025-10-30T18:08:15.105079,False,type object 'Rocket' has no attribute 'from_ork',10,0.95,0.95,-0.03
sim_000190,2025-10-30T18:08:15.105097,False,type object 'Rocket' has no attribute 'from_ork',10,0.95,0.95,0
sim_000191,2025-10-30T18:08:15.105115,False,type object 'Rocket' has no attribute 'from_ork',10,0.95,0.95,0.03
sim_000192,2025-10-30T18:08:15.105133,False,type object 'Rocket' has no attribute 'from_ork',10,0.95,1.0,-0.03
sim_000193,2025-10-30T18:08:15.105150,False,type object 'Rocket' has no attribute 'from_ork',10,0.95,1.0,0
sim_000194,2025-10-30T18:08:15.105167,False,type object 'Rocket' has no attribute 'from_ork',10,0.95,1.0,0.03
sim_000195,2025-10-30T18:08:15.105185,False,type object 'Rocket' has no attribute 'from_ork',10,0.95,1.05,-0.03
sim_000196,2025-10-30T18:08:15.105202,False,type object 'Rocket' has no attribute 'from_ork',10,0.95,1.05,0
sim_000197,2025-10-30T18:08:15.105219,False,type object 'Rocket' has no attribute 'from_ork',10,0.95,1.05,0.03
sim_000198,2025-10-30T18:08:15.105236,False,type object 'Rocket' has no attribute 'from_ork',10,1.0,0.95,-0.03
sim_000199,2025-10-30T18:08:15.105256,False,type object 'Rocket' has no attribute 'from_ork',10,1.0,0.95,0
sim_000200,2025-10-30T18:08:15.105273,False,type object 'Rocket' has no attribute 'from_ork',10,1.0,0.95,0.03
sim_000201,2025-10-30T18:08:15.105295,False,type object 'Rocket' has no attribute 'from_ork',10,1.0,1.0,-0.03
sim_000202,2025-10-30T18:08:15.105313,False,type object 'Rocket' has no attribute 'from_ork',10,1.0,1.0,0
sim_000203,2025-10-30T18:08:15.105332,False,type object 'Rocket' has no attribute 'from_ork',10,1.0,1.0,0.03
sim_000204,2025-10-30T18:08:15.105351,False,type object 'Rocket' has no attribute 'from_ork',10,1.0,1.05,-0.03
sim_000205,2025-10-30T18:08:15.105369,False,type object 'Rocket' has no attribute 'from_ork',10,1.0,1.05,0
sim_000206,2025-10-30T18:08:15.105388,False,type object 'Rocket' has no attribute 'from_ork',10,1.0,1.05,0.03
sim_000207,2025-10-30T18:08:15.105407,False,type object 'Rocket' has no attribute 'from_ork',10,1.05,0.95,-0.03
sim_000208,2025-10-30T18:08:15.105428,False,type object 'Rocket' has no attribute 'from_ork',10,1.05,0.95,0
sim_000209,2025-10-30T18:08:15.105451,False,type object 'Rocket' has no attribute 'from_ork',10,1.05,0.95,0.03
sim_000210,2025-10-30T18:08:15.105471,False,type object 'Rocket' has no attribute 'from_ork',10,1.05,1.0,-0.03
sim_000211,2025-10-30T18:08:15.105490,False,type object 'Rocket' has no attribute 'from_ork',10,1.05,1.0,0
sim_000212,2025-10-30T18:08:15.105508,False,type object 'Rocket' has no attribute 'from_ork',10,1.05,1.0,0.03
sim_000213,2025-10-30T18:08:15.105527,False,type object 'Rocket' has no attribute 'from_ork',10,1.05,1.05,-0.03
sim_000214,2025-10-30T18:08:15.105546,False,type object 'Rocket' has no attribute 'from_ork',10,1.05,1.05,0
sim_000215,2025-10-30T18:08:15.105564,False,type object 'Rocket' has no attribute 'from_ork',10,1.05,1.05,0.03
sim_000216,2025-10-30T18:08:15.105583,False,type object 'Rocket' has no attribute 'from_ork',10,1.1,0.95,-0.03
sim_000217,2025-10-30T18:08:15.105602,False,type object 'Rocket' has no attribute 'from_ork',10,1.1,0.95,0
sim_000218,2025-10-30T18:08:15.105621,False,type object 'Rocket' has no attribute 'from_ork',10,1.1,0.95,0.03
sim_000219,2025-10-30T18:08:15.105642,False,type object 'Rocket' has no attribute 'from_ork',10,1.1,1.0,-0.03
sim_000220,2025-10-30T18:08:15.105661,False,type object 'Rocket' has no attribute 'from_ork',10,1.1,1.0,0
sim_000221,2025-10-30T18:08:15.105679,False,type object 'Rocket' has no attribute 'from_ork',10,1.1,1.0,0.03
sim_000222,2025-10-30T18:08:15.105698,False,type object 'Rocket' has no attribute 'from_ork',10,1.1,1.05,-0.03
sim_000223,2025-10-30T18:08:15.105717,False,type object 'Rocket' has no attribute 'from_ork',10,1.1,1.05,0
sim_000224,2025-10-30T18:08:15.105737,False,type object 'Rocket' has no attribute 'from_ork',10,1.1,1.05,0.03
sim_000225,2025-10-30T18:08:15.105755,False,type object 'Rocket' has no attribute 'from_ork',15,0.9,0.95,-0.03
sim_000226,2025-10-30T18:08:15.105773,False,type object 'Rocket' has no attribute 'from_ork',15,0.9,0.95,0
sim_000227,2025-10-30T18:08:15.105792,False,type object 'Rocket' has no attribute 'from_ork',15,0.9,0.95,0.03
sim_000228,2025-10-30T18:08:15.105810,False,type object 'Rocket' has no attribute 'from_ork',15,0.9,1.0,-0.03
sim_000229,2025-10-30T18:08:15.105830,False,type object 'Rocket' has no attribute 'from_ork',15,0.9,1.0,0
sim_000230,2025-10-30T18:08:15.105850,False,type object 'Rocket' has no attribute 'from_ork',15,0.9,1.0,0.03
sim_000231,2025-10-30T18:08:15.105868,False,type object 'Rocket' has no attribute 'from_ork',15,0.9,1.05,-0.03
sim_000232,2025-10-30T18:08:15.105886,False,type object 'Rocket' has no attribute 'from_ork',15,0.9,1.05,0
sim_000233,2025-10-30T18:08:15.105904,False,type object 'Rocket' has no attribute 'from_ork',15,0.9,1.05,0.03
sim_000234,2025-10-30T18:08:15.105922,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,0.95,-0.03
sim_000235,2025-10-30T18:08:15.105940,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,0.95,0
sim_000236,2025-10-30T18:08:15.105958,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,0.95,0.03
sim_000237,2025-10-30T18:08:15.105975,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,1.0,-0.03
sim_000238,2025-10-30T18:08:15.105993,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,1.0,0
sim_000239,2025-10-30T18:08:15.106014,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,1.0,0.03
sim_000240,2025-10-30T18:08:15.106032,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,1.05,-0.03
sim_000241,2025-10-30T18:08:15.106050,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,1.05,0
sim_000242,2025-10-30T18:08:15.106068,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,1.05,0.03
sim_000243,2025-10-30T18:08:15.106085,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,0.95,-0.03
sim_000244,2025-10-30T18:08:15.106103,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,0.95,0
sim_000245,2025-10-30T18:08:15.106122,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,0.95,0.03
sim_000246,2025-10-30T18:08:15.106139,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,1.0,-0.03
sim_000247,2025-10-30T18:08:15.106158,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,1.0,0
sim_000248,2025-10-30T18:08:15.106175,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,1.0,0.03
sim_000249,2025-10-30T18:08:15.106196,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,1.05,-0.03
sim_000250,2025-10-30T18:08:15.106214,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,1.05,0
sim_000251,2025-10-30T18:08:15.106233,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,1.05,0.03
sim_000252,2025-10-30T18:08:15.106250,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,0.95,-0.03
sim_000253,2025-10-30T18:08:15.106268,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,0.95,0
sim_000254,2025-10-30T18:08:15.106286,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,0.95,0.03
sim_000255,2025-10-30T18:08:15.106306,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,1.0,-0.03
sim_000256,2025-10-30T18:08:15.106324,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,1.0,0
sim_000257,2025-10-30T18:08:15.106344,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,1.0,0.03
sim_000258,2025-10-30T18:08:15.106363,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,1.05,-0.03
sim_000259,2025-10-30T18:08:15.106384,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,1.05,0
sim_000260,2025-10-30T18:08:15.106403,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,1.05,0.03
sim_000261,2025-10-30T18:08:15.106422,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,0.95,-0.03
sim_000262,2025-10-30T18:08:15.106440,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,0.95,0
sim_000263,2025-10-30T18:08:15.106459,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,0.95,0.03
sim_000264,2025-10-30T18:08:15.106476,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,1.0,-0.03
sim_000265,2025-10-30T18:08:15.106494,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,1.0,0
sim_000266,2025-10-30T18:08:15.106511,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,1.0,0.03
sim_000267,2025-10-30T18:08:15.106528,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,1.05,-0.03
sim_000268,2025-10-30T18:08:15.106545,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,1.05,0
sim_000269,2025-10-30T18:08:15.106566,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,1.05,0.03
sim_000000,2025-10-30T18:09:02.158879,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,0.95,-0.03
sim_000001,2025-10-30T18:09:02.158965,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,0.95,0
sim_000002,2025-10-30T18:09:02.159006,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,0.95,0.03
sim_000003,2025-10-30T18:09:02.159035,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,1.0,-0.03
sim_000004,2025-10-30T18:09:02.159062,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,1.0,0
sim_000005,2025-10-30T18:09:02.159086,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,1.0,0.03
sim_000006,2025-10-30T18:09:02.159108,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,1.05,-0.03
sim_000007,2025-10-30T18:09:02.159132,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,1.05,0
sim_000008,2025-10-30T18:09:02.159155,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,1.05,0.03
sim_000009,2025-10-30T18:09:02.159181,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,0.95,-0.03
sim_000010,2025-10-30T18:09:02.159204,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,0.95,0
sim_000011,2025-10-30T18:09:02.159224,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,0.95,0.03
sim_000012,2025-10-30T18:09:02.159252,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,1.0,-0.03
sim_000013,2025-10-30T18:09:02.159272,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,1.0,0
sim_000014,2025-10-30T18:09:02.159296,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,1.0,0.03
sim_000015,2025-10-30T18:09:02.159315,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,1.05,-0.03
sim_000016,2025-10-30T18:09:02.159335,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,1.05,0
sim_000017,2025-10-30T18:09:02.159355,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,1.05,0.03
sim_000018,2025-10-30T18:09:02.159374,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,0.95,-0.03
sim_000019,2025-10-30T18:09:02.159396,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,0.95,0
sim_000020,2025-10-30T18:09:02.159416,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,0.95,0.03
sim_000021,2025-10-30T18:09:02.159435,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,1.0,-0.03
sim_000022,2025-10-30T18:09:02.159453,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,1.0,0
sim_000023,2025-10-30T18:09:02.159474,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,1.0,0.03
sim_000024,2025-10-30T18:09:02.159492,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,1.05,-0.03
sim_000025,2025-10-30T18:09:02.159512,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,1.05,0
sim_000026,2025-10-30T18:09:02.159534,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,1.05,0.03
sim_000027,2025-10-30T18:09:02.159553,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,0.95,-0.03
sim_000028,2025-10-30T18:09:02.159572,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,0.95,0
sim_000029,2025-10-30T18:09:02.159595,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,0.95,0.03
sim_000030,2025-10-30T18:09:02.159615,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,1.0,-0.03
sim_000031,2025-10-30T18:09:02.159634,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,1.0,0
sim_000032,2025-10-30T18:09:02.159652,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,1.0,0.03
sim_000033,2025-10-30T18:09:02.159671,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,1.05,-0.03
sim_000034,2025-10-30T18:09:02.159689,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,1.05,0
sim_000035,2025-10-30T18:09:02.159707,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,1.05,0.03
sim_000036,2025-10-30T18:09:02.159725,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,0.95,-0.03
sim_000037,2025-10-30T18:09:02.159743,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,0.95,0
sim_000038,2025-10-30T18:09:02.159763,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,0.95,0.03
sim_000039,2025-10-30T18:09:02.159785,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.0,-0.03
sim_000040,2025-10-30T18:09:02.159804,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.0,0
sim_000041,2025-10-30T18:09:02.159823,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.0,0.03
sim_000042,2025-10-30T18:09:02.159842,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.05,-0.03
sim_000043,2025-10-30T18:09:02.159866,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.05,0
sim_000044,2025-10-30T18:09:02.159885,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.05,0.03
sim_000045,2025-10-30T18:09:02.159904,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,0.95,-0.03
sim_000046,2025-10-30T18:09:02.159923,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,0.95,0
sim_000047,2025-10-30T18:09:02.159942,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,0.95,0.03
sim_000048,2025-10-30T18:09:02.159960,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.0,-0.03
sim_000049,2025-10-30T18:09:02.159984,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.0,0
sim_000050,2025-10-30T18:09:02.160004,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.0,0.03
sim_000051,2025-10-30T18:09:02.160022,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.05,-0.03
sim_000052,2025-10-30T18:09:02.160040,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.05,0
